uid,uname,出度,入度,所涉领域,是否认证,认证原因,关注数,粉丝数,微博数,简介,标签,地址,性别,主页,生日,注册时间,公司,学校,cluter_result
1648685121,天台杀手,2,10,1,True,电影编剧许少飞,678,1378719,10906,你赖皮,"爱生活,爱睡觉,看电影",北京,男,,70,40076,,,3
1415636805,刘芮东,1,10,1,True,投资人,1050,785206,45480,低调理智,"公民,自由,读书,旅游,科技,地产,投资,香港,深圳,北京","北京,西城区",男,,25268,40102,,,3
1068248497,王江雨Law,2,10,1,True,新加坡国立大学法学院教师知名法律博主,1505,171588,12876,走在边上观察中国：不问意识形态，只看是非曲直。,"比较公司证券法,国际法,国际关系,法治高于一切,法律内完全自由,不左不右,人权很要紧,国家民族也要紧,法律,法学教师","海外,新加坡",男,,,40206,,北京大学,3
7306850249,香港香唔香lol,0,9,1,False,,20,90333,190,想我的夜，多希望我能在你身邊，知道我心裡不能否為你改變，想我的夜，求求我再愛你一遍，喔，愛，不給土狗,,香港,男,,,43725,,,2
6815062113,大猫财经微博,0,9,1,True,财经作者,274,584678,7983,大猫财经让投资更有效！,"房地产,股票,保险,理财,财经","北京,东城区",男,,33548,43406,,,3
6691300802,夏天Edward,1,9,1,False,,860,4495,1929,A traveler based in Sendai (Ph.D student),人馬座,海外 日本,男,,44161,43353,,澳门城市大学,2
6588792635,一感动就过时,0,9,1,False,,204,1416,1225,亚文化艺术博览,,新疆,男,,36526,43282,,,2
6511173216,鹅组情报员,0,9,1,True,微博电视团成员知名娱乐博主电视剧视频自媒体,969,6798644,12070,任劳任怨，为一线吃瓜群众端茶送水！,电视剧,北京,女,,33361,43181,,北京理工大学,3
6331144536,长得周正,2,9,1,False,,1077,225,818,我不需要向你证明什么。,,香港,女,,,42949,,,2
5983719357,故事馆长,2,9,1,True,知名读物博主,202,2004801,2407,每晚为你讲故事的人，是我,"五月天,朋友,幸福",北京,男,,34639,42570,,,3
5900860533,高铁的列车,0,9,1,True,知名财经博主,314,95109,28365,13年股海，13年坚持，通过股海拿到第一桶金，善于总结，懂得感悟，喜欢分享，快乐投资，以股会友，以股发财！,"房产投资,资产管理,股票投资",上海,男,,,42477,,,3
5647959607,hhhh满天星,0,9,1,False,,668,242,846,肯定自己,音乐,江苏 南京,女,,双子座,42192,,,2
5190933459,商丘人不知道的商丘事儿,0,9,1,True,微博商丘同城大使城市生活家头条文章作者,889,530293,26839,全方位解读一个不一样的商丘！想知道商丘事儿，就猛击关注@商丘人不知道的商丘事儿,,"上海,闵行区",男,,34240,41814,,桂林电子科技大学,0
5089204622,优惠女孩的日常,0,9,1,False,,435,3170688,78026,一起买买买，省省省！日常安利种草分享！,,"广东,深圳",女,,,41728,,,2
3948988706,随缘看相,0,9,1,True,知名星座命理博主,682,1105545,5087,一切随缘,"快乐,睡懒觉,爱吃,热爱生活,爱幻想,音乐爱好者,情感生活,八卦杂谈,美容服饰,搞笑幽默","江苏,南京",女,,,41634,,,3
3927390636,娱乐报姐,0,9,1,True,知名电视剧博主,603,4357510,7456,知名娱乐博主,"明星八卦,明星娱乐,微博控,自媒体,文艺,微博奇葩,媒体,影视,娱乐圈,娱乐八卦","上海,黄浦区",女,,35455,41734,,,3
3411124444,娱评先生,0,9,1,True,知名娱乐博主,428,3071995,2822,一颗八卦心！,"综艺节目,偶像,音乐,电影,歌手,明星,追星,电视剧,娱乐,八卦",福建,男,,33395,41420,,,3
3315426953,张老黑,1,9,1,True,互联网科技博主微博原创视频博主,861,566223,3990,,,河北 石家庄,男,,35022,41455,,长春工业大学人文信息学院,0
2891569610,血色军刀999,4,9,1,False,,3498,25631,138801,"宠辱不惊,看花开花落；去留随意，望云卷云舒．","Music,数码,财经,财经资讯,音乐达人,历史,好书,互联网,股票,投资理财",江苏,男,,32225,41126,,南京师范大学,2
2565269870,湖南律师刘成成,0,9,1,True,法律博主头条文章作者,347,975499,2159,刑辩律师,,"湖南,长沙",男,,34559,40874,,湖南科技学院,0
2273748873,林毅天在客厅,0,9,1,True,娱乐博主,733,55723,4236,有劲组织里第一把交椅！,"读书,明星偶像,搞笑,娱乐八卦,娱乐",浙江 杭州,女,,33921,40752,,杭州电子科技大学,3
2122455550,鹿羊,0,9,1,True,电影博主鹿羊超话主持人微博原创视频博主,377,1476826,8085,电影种草官,"聊天,写字",河北,男,,白羊座,40663,,邯郸学院,3
2034323705,谷阿马,3,9,1,False,,391,3018,11891,"成熟不是世故,而是懂得品味从容...","爱旅行,爱旅游,爱电影,世界杯,A股,博客,星星,粤语,社会,钓鱼","海外,其他",男,,,40621,,中山大学,2
2007695831,王诺诺,1,9,1,True,青年作者，作品集《地球无应答》,1155,302842,1512,那个那个,互联网,"海外,其他",女,,43861,40607,,,3
1995024051,橘是心上人,3,9,1,False,,308,81,1001,私信是小冰打理哦,,"江西,南昌",女,,金牛座,40601,,,2
1967542335,这里是天津,4,9,1,True,本地资讯博主（天津）搞笑视频自媒体,154,431327,34066,做正经的天津曲艺青年！因为--ThisisTianJin,,,,,,,,,1
1926603792,咕噜咕噜吱呜猪,0,9,1,False,,687,15683,422,☺︎  平凡至极又可爱非常 🌷✨,"美妆护肤,护肤控,周杰倫,B型血,睡懒觉,摩羯女",其他,女,,摩羯座,40568,,,1
1923726912,理论法宋光明,0,9,1,True,北京瑞达成泰教育科技有限公司理论法独家讲师微博签约自媒体,322,2573957,9031,司法考试理论法学授课教师,"法学教育,老师,互联网教育,司法考试","北京,海淀区",男,,,40564,,中国人民大学,3
1774365492,罗森店员和泉子,2,9,1,False,,93,24679,47434,头像作者：@幻象黑兔,"Aqours,ラブライブ！,ちかよう,ヨハりこ,りんぱな,ことぱな,うみまき,えりうみ,ほのうみ,にこまき","河南,焦作",女,,36262,40389,,清华大学,2
1730461780,陈信宏我喜欢你啊你聋啦126,7,9,1,False,,911,1959,11463,本命五月天，王一博肖战（19.12.28入坑）。别扣粉籍，正主是底线。想发什么发什么，刷屏，慎关，取关麻烦双向。,"蒂亚戈,梅西,郑恩地,陈信宏,五月天",上海,女,,水瓶座,40283,,,2
1703000093,我是超级酸,0,9,1,False,,178,5732,166,钢铁直男的快乐生活📝,"星座运势,抽风党,综艺咖,拖延症重症患者,密集恐惧症",海外,女,,,40238,,,2
1682254453,艾格吃饱了,0,9,1,True,艾格吃饱了品牌创始人闻佳微博签约自媒体,1005,1816567,13141,餐馆控。深夜淘宝食物不可收拾爱好者。了解一点厨房。,"一个人点评网,复旦新闻,吃货,吃饱了没事干,忠于内心的宅妇,媒体,醉鬼","上海,黄浦区",女,,,40193,,复旦大学,3
1654180257,豆_豆豆豆Saxon,0,9,1,False,,93,341,328,666666,,"北京,东城区",男,,33251,40275,,,2
1645861091,一半在尘土里安详一半在天空飞扬,10,9,1,False,,496,110,1404,"让生活成为生活，让肖战成为大家生活的笑料。,,抵制流量明星肖战，拒绝购买一切他代言的产品，并向朋友介绍其象里咖啡设计以及普通话一甲证书事迹！","视频音乐,美图摄影,宠物图集,新闻资讯,美食,星座命理,旅游,健康",湖南,女,,,41125,,,2
1541940220,爱莲莘麻麻,0,9,1,True,头条文章作者,432,558913,8625,两宝妈。英国心理咨询协会BACP和UKCP认证心理咨询师/治疗师。英国专业心理咨询学院Metanoia学院博士候选人。www.maggieshen.co.uk,"心理咨询师,育儿亲子","海外,英国",女,,,40313,,,3
1358776365,老徐时评,0,9,1,True,独立评论人微博签约自媒体,1167,4755380,38140,知名独立时事评论人，专栏作家、电视台嘉宾，有影响力的自媒体人。曾经从事20多年的金融工作并在海外工作过多年。微博商务合作请加QQ：1444949858,"时事新闻,时事点评,时事政治,时事热点,时事评论",北京,男,,,40389,,,3
7361002945,每日高密,0,8,1,True,本地资讯博主(高密),986,160154,2866,爆料高密事儿,,其他,女,,,43822,,,1
7329685827,是只狠羊,1,8,1,True,娱乐博主,70,1070988,590,没心没肺，快乐加倍！,,北京,女,,白羊座,43766,,,0
6760399415,看爪,4,8,1,False,,394,6142,845,一爪绘乾坤，二爪揽星河，三爪破苍穹,"潮流,阅读,创意设计,心理学,书籍,设计",北京 东城区,男,,,43384,,,2
6706884755,咏笼莺,9,8,1,True,娱乐博主,394,1025,3055,是你赋奶奶本人的博。,,江苏,女,,摩羯座,43360,,北方学院,0
6458343052,墨时一方,2,8,1,False,,333,9176,456,拳皇/有田有园有冠姓权但有脑子知道大部分女性没田没园没冠姓权因此打拳的田园女权/我喜欢的是ta的灵魂，无论性别。,,"广东,惠州",女,,天蝎座,43111,,,2
6375341852,·__体育故事-杀神,0,8,1,True,娱乐博主视频博主,3262,1035893,5065,人生下来不是为了抱着锁链，而是为了解开双翼；不要再有爬行的人类。我要幼虫化成蝴蝶，我要蚯蚓变成活的花朵，而且飞舞起来。,,浙江,男,,双鱼座,43004,,,0
6303992049,·ZivNSYN33·,35,8,1,False,,199,439,16623,上哪整点儿钱呢？,,其他,男,,36970,42918,,,1
6183570668,小巧小马,0,8,1,True,微博vlog博主视频自媒体,51,1512307,624,新婚小情侣，女主哈佛硕士，剑桥博士在读，男主不只是靠脸吃饭,,"海外,英国",男,,金牛座,42824,,哈尔滨剑桥学院,0
6045712549,AHIKBYTVOPTQV,0,8,1,True,翟潇闻超话粉丝大咖,149,12804,9226,"是个垃圾号,谨慎关注",喜欢音乐,江苏,男,,天蝎座,42658,,,3
5967528936,黛清洛,0,8,1,False,,76,16,552,,,其他,女,,36009,42543,,,1
5857772563,今天也要开心啊嘻嘻嘻,0,8,1,False,,273,107,122,永远善良❤️,"名人明星,视频电影,校园生活,自媒体,搞笑幽默",四川,女,,狮子座,42414,,,2
5820310420,Mr_阿益,0,8,1,True,微博认证招募新星,161,117055,77,,,,,,,,,,1
5529199579,dhxihxhdiksb,11,8,1,False,,1047,1686,29690,穷途末路,,其他,女,,29336,42054,,,1
5386676034,用户7886331218,0,8,1,False,,359,1737,353,"1.昵称故意改的,,,,2.管好自己,,,跟你锤子相干",,"海外,新加坡",女,,34717,41969,,,2
5217810437,小栗洋,0,8,1,True,知名财经博主头条文章作者微博签约自媒体,89,552418,2119,有时候是财经博主,旅游,北京,女,,双鱼座,41835,,,3
3912817023,每日甜腻,0,8,1,True,知名情感博主,87,1112222,2464,"🌺,🌺每日甜腻，每天与你分享感情的点点滴滴。","文案,语录,短句,音乐,情感","海外,其他",男,,天蝎座,41607,,,3
3873096802,林哥观察,0,8,1,True,搞笑视频自媒体,1618,3640743,19136,广告合作推广私信联系,"交朋友,打球,音樂,爬山,影视,美图摄影,读书分享,搞笑幽默,新闻趣事,旅游",广东,男,,摩羯座,41574,,,3
3002331471,Siiehdbsoapwdcjis,2,8,1,False,,394,13936,1438,一个每天期待退休的已婚中年妇女,星座命理,"海外,美国",女,,,41187,,,2
2480231401,付宁-魔鬼投资人,0,8,1,True,微博原创视频博主,331,197005,226,"B,zhan：魔鬼投资人，伦敦大学学院毕业，非典型风险投资人，工作联系：betterlife563412","经济,己见,社会热点","海外,英国",女,,天蝎座,40916,,,3
2369902632,肥塔猫子,1,8,1,False,,1111,2600,876,微博认证话多博主,游戏动漫,"海外,加拿大",女,,狮子座,40789,,,2
2358115737,有品青年,0,8,1,True,互联网科技博主,531,1770875,1119,"欢迎各类勾搭,,商务合作事宜请联系vx:804115118,,备注:@有品青年,谢谢！！","野史,冷笑话,新闻热点,企业培训,手机通讯,健康百科,周边旅行,心情语录","台湾,台北市",男,,处女座,40800,,,3
2322168320,如厕必备读物,0,8,1,True,知名读物博主知名搞笑幽默博主搞笑视频自媒体,263,1768966,15586,消磨你在厕所的无聊时光，让你的如厕更加顺畅。。,"极品读物,恐怖读物,床上读物,厕所读物",广东,男,,狮子座,40774,,,3
2030935042,搞机王腾霄,0,8,1,True,知名数码博主微博签约自媒体,1116,2659332,28617,"助理QQ：2579349049，,联系电话：17600842753，邮箱：imsocial@inmyshow.com",,云南,男,,34712,40683,,,0
1924918173,临兵斗者皆阵列在前列县,0,8,1,True,娱乐博主,536,5845,819,愿崽崽们得拥所爱，幸福一生,"骑士精神,清华大学,对外经贸大学,购物狂重症患,幻想主义者,学习永无止境,黑眼圈","北京,东城区",女,,33121,40560,,清华大学,3
1836308272,娱乐圈学长,0,8,1,True,微博知名娱乐资讯博主微博娱评团成员知名电视剧博主微博签约自媒体,418,4992114,8003,娱乐是个圈。,娱乐明星,北京,男,,,40451,,北京传媒学院,3
1748332981,小兽睡睡,0,8,1,True,微博故事原创作者头条文章作者微博签约自媒体,880,215512,11320,世间一场大梦啊。能与诸位相遇，已经非常感激。,"猫控,懒人,美食控,玩,90,山东生活","山东,威海",女,,双鱼座,40327,,,3
1712556552,教父9900,0,8,1,True,财经博主,88,15535,842,所有文章观点皆原创，首创。,古典音乐,"上海,黄浦区",男,,34693,40430,,,3
1615757343,李英航,0,8,1,True,互联网科技博主头条文章作者,2205,31876,6994,以理服人。,"处女座,音乐,麦霸,90后",北京,男,,,40121,,北京大学,3
1412003361,英语世界杂志,0,8,1,True,《英语世界》杂志官方微博,463,532022,5033,《英语世界》创刊于1981年，是新中国第一家英汉对照的英语学习杂志。由商务印书馆主办，曾获“国家百种重点...,,,,,,,,,1
1069110235,小美豹豹,2,8,1,False,,464,575,849,伪文艺伪工科女～,"舞蹈,拉萨,游戏,支教,电影,美剧,水瓶座,大学生,宅女,睡觉",北京 朝阳区,女,,43867,40573,,,2
7355622416,我是一个有感情的bot,52,7,1,False,,1581,176,11138,白天不经常在线，私信会回，讨厌肖战及其粉丝。,,北京,女,,43814,43814,,,2
7245733084,flesymrof,3,7,1,False,,126,13,652,"in,my,hand",,其他,女,,摩羯座,43666,,,1
7090309540,掀别人粮仓自己也别想有饭吃,37,7,1,False,,72,14,353,淡定…要淡定…,,其他,女,,,43575,,,1
6622930934,毒舌女孩卖火柴Lolita,0,7,1,False,,347,21562,524,再看我，我就把你干掉,,"江苏,南京",女,,34992,43317,,湖南大学,2
6608163490,forest静心,4,7,1,False,,559,229,930,当个正常人不好？反对一切狭隘民族主义、狭隘爱国主义、民粹主义、极端左右等极端思想。反对打着爱国旗号的反串黑,,湖北,女,,43888,43303,,,2
6558625705,liouyuang,0,7,1,False,,375,55,118,减法,,"山东,烟台",女,,处女座,43246,,,2
6506873936,观察者网财经资讯,1,7,1,True,观察者网财经频道,283,1004763,6506,,IT/互联网/电子产品-内容资讯,,,,,,,,4
6419398135,小满姑娘万岁呀,2,7,1,True,人文艺术博主,451,2579,484,愿你所遇到的爱都可贵,"警察,广州,攻略,人像,静物,约拍,摄影",海外,男,,,43067,,,3
6361491468,互联网这些事,0,7,1,True,互联网科技博主,120,5094388,3288,分享互联网科技资讯 合作请私信,,北京,男,,34713,42983,,北京科技大学,0
6212107602,影视娱乐聚焦,0,7,1,True,微博知名娱乐博主微博娱评团成员娱乐综艺视频自媒体,49,3920666,2129,聚焦影视娱乐行业，分享一手资讯！,,"北京,东城区",女,,,43016,,,0
5880528148,仙女就是要天天开心呢,3,7,1,False,,710,187,4579,别回头看。身后千灯万盏，都不是归处。,,其他,男,,射手座,42442,,,1
5516411394,青鸾歌川,0,7,1,False,,224,36,258,,"教育,搞笑幽默,科学探索,读书分享,校园生活","江苏,无锡",男,,36222,42045,,,2
3947643283,绝帅的大帅比本帅,2,7,1,False,,36,109,31,,,台湾,男,,35146,41626,,成都中医药大学,2
3158662833,互联网观察报,0,7,2,True,互联网科技博主,366,1433429,3058,互联网观察报道，关注互联网、手游，APP，数码科技发展，解析互联网行业最新动态。,"移动互联网创业,互联网从业者,安卓,iPhone,游戏,手机,应用,APP,移动互联网,IT数码",北京,男,,34865,41245,,武汉大学,3
